,date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC)
,41374.145833333336,-0.679461466,2.0,-2.43,3.89
,41374.166666666664,8.308572661,0.0,-1.57,3.33
,41374.1875,2.735531453,0.0,-1.29,2.71
,41374.208333333336,2.368415908,0.0,-1.0,2.71
,41374.229166666664,2.337503334,0.0,2.14,2.71
,41374.25,2.62277266,1.0,10.93,2.71
,41374.270833333336,1.260654987,0.0,21.21,2.61
,41374.291666666664,0.789528248,1.0,52.5,2.56
,41374.3125,-0.0545,2.0,70.86,2.41
,41374.333333333336,-1.25251106,1.0,103.43,2.51
,41374.354166666664,1.014786915,1.0,145.93,2.76
,41374.375,-2.161314365,1.0,169.36,3.07
,41374.395833333336,-1.586368648,1.0,224.71,3.43
,41374.416666666664,-1.259322023,0.0,312.6,3.79
,41374.4375,0.356425628,2.0,485.1,4.86
,41374.458333333336,-2.318986589,0.0,511.4,6.04
,41374.479166666664,-2.168067682,0.0,432.6,6.81
,41374.5,-0.86989667,1.0,359.4,7.22
,41374.520833333336,-1.830272348,0.0,400.6,7.58
,41374.541666666664,0.931551712,0.0,287.71,7.73
,41374.5625,-0.699303387,0.0,256.14,7.94
,41374.583333333336,-0.613158457,1.0,285.86,8.14
,41374.604166666664,-0.803272769,0.0,253.79,7.99
,41374.625,3.774567097,2.0,282.93,7.73
,41374.645833333336,0.772811646,1.0,224.14,7.42
,41374.666666666664,0.572914863,1.0,223.93,7.63
,41374.6875,2.609683221,1.0,135.93,7.73
,41374.708333333336,-0.55445876,0.0,51.29,7.27
,41374.729166666664,0.661013779,1.0,18.0,6.45
,41374.75,1.653756522,1.0,19.29,6.04
,41374.770833333336,1.815675661,0.0,7.86,5.99
,41374.791666666664,1.464910937,1.0,1.0,5.89
,41374.8125,1.738118165,0.0,0.14,5.84
,41374.833333333336,4.273264913,1.0,0.14,5.79
,41374.854166666664,3.824803063,1.0,-0.14,5.73
,41374.875,3.419997797,1.0,0.14,5.73
,41374.895833333336,3.86399207,1.0,0.14,5.73
,41374.916666666664,-1.271043802,1.0,0.14,5.84
,41374.9375,2.064233471,0.0,-0.14,5.94
,41374.958333333336,1.110845796,0.0,0.14,6.09
,41374.979166666664,1.891823308,0.0,0.14,6.14
,41375.0,-0.912489943,2.0,0.14,6.2
,41375.020833333336,2.397348012,1.0,-0.14,6.2
,41375.041666666664,1.094694206,0.0,-0.14,6.14
,41375.0625,2.829224939,1.0,0.14,6.14
,41375.083333333336,0.668040861,0.0,0.14,6.25
,41375.104166666664,0.00752,2.0,0.14,6.35
,41375.125,0.442836804,1.0,0.14,6.35
,41375.145833333336,2.063278032,1.0,-0.14,6.2
,41375.166666666664,1.601596865,0.0,-0.14,5.94
,41375.1875,2.168458908,1.0,-0.14,5.89
,41375.208333333336,2.237748774,0.0,0.14,5.94
,41375.229166666664,2.274930414,0.0,1.0,5.84
,41375.25,1.970029845,1.0,4.93,5.84
,41375.270833333336,1.755663735,0.0,14.29,5.84
,41375.291666666664,-0.346078985,1.0,33.43,5.63
,41375.3125,0.699129045,1.0,49.64,5.58
,41375.333333333336,0.552313172,1.0,67.0,5.53
,41375.354166666664,0.580311055,0.0,82.86,5.63
,41375.375,-0.261419505,1.0,104.07,5.73
,41375.395833333336,-1.695301875,1.0,131.07,5.84
,41375.416666666664,-0.0958,1.0,178.0,6.25
,41375.4375,-0.642470083,0.0,237.79,6.66
,41375.458333333336,0.731394623,2.0,295.4,7.58
,41375.479166666664,-0.0946,1.0,231.71,8.09
,41375.5,-0.657531797,1.0,274.36,8.7
,41375.520833333336,-0.268981246,0.0,153.5,9.01
,41375.541666666664,-6.170652459,1.0,372.0,9.57
,41375.5625,1.741582149,0.0,408.6,10.29
,41375.583333333336,-1.380758955,1.0,648.6,11.01
,41375.604166666664,1.905961032,0.0,642.3,11.32
,41375.625,0.78736903,1.0,533.1,11.42
,41375.645833333336,-2.514465851,1.0,401.1,11.67
,41375.666666666664,-1.077039042,0.0,388.0,11.67
,41375.6875,1.7859531,0.0,268.43,11.52
,41375.708333333336,3.331105719,1.0,158.43,11.26
,41375.729166666664,0.696375994,1.0,105.57,10.96
,41375.75,-0.678754759,1.0,86.14,10.65
,41375.770833333336,1.291012587,0.0,34.93,10.14
,41375.791666666664,1.821207905,0.0,2.71,9.47
,41375.8125,1.922963863,1.0,-4.71,9.01
,41375.833333333336,3.03032289,0.0,-3.29,8.76
,41375.854166666664,3.864821433,0.0,-3.57,8.65
,41375.875,3.828736481,0.0,-1.0,8.76
,41375.895833333336,2.527277963,0.0,-1.29,8.76
,41375.916666666664,1.91285975,0.0,-2.14,8.65
,41375.9375,1.578614593,1.0,-1.86,8.6
,41375.958333333336,3.412230444,0.0,-1.0,8.4
,41375.979166666664,3.901809428,0.0,-2.14,7.88
,41376.0,3.033682692,0.0,-2.43,7.58
,41376.020833333336,2.250623411,0.0,-2.14,7.27
,41376.041666666664,3.574364649,0.0,-3.57,6.86
,41376.0625,4.320512942,0.0,-3.0,6.55
,41376.083333333336,5.041500816,0.0,-3.0,6.66
,41376.104166666664,7.453637011,0.0,-1.29,6.86
,41376.125,3.940652045,0.0,-0.71,7.12
,41376.145833333336,7.967722089,1.0,-0.14,7.12
,41376.166666666664,3.140068521,0.0,-0.14,6.55
,41376.1875,2.919224923,0.0,-0.14,6.5
,41376.208333333336,1.914428212,0.0,0.14,6.81
,41376.229166666664,4.506201238,0.0,1.5,7.27
,41376.25,4.149427562,0.0,11.21,7.37
,41376.270833333336,-0.399206266,2.0,29.0,7.37
,41376.291666666664,2.694217384,0.0,87.43,7.68
,41376.3125,-2.646732797,1.0,54.57,7.58
,41376.333333333336,1.414235187,0.0,148.86,7.53
,41376.354166666664,-1.421266314,0.0,200.29,7.88
,41376.375,-0.767081223,1.0,178.0,8.04
,41376.395833333336,-0.77107405,0.0,244.36,8.5
,41376.416666666664,0.817445273,0.0,293.7,8.45
,41376.4375,59.0957186,0.0,250.29,9.01
,41376.458333333336,0.585125436,1.0,176.0,8.45
,41376.479166666664,0.314030288,0.0,512.6,9.16
,41376.5,-2.714495598,1.0,489.1,10.24
,41376.520833333336,1.102007866,2.0,425.7,9.37
,41376.541666666664,0.838367441,2.0,574.3,10.19
,41376.5625,0.461860978,2.0,289.79,10.44
,41376.583333333336,0.188941636,2.0,253.36,9.32
,41376.604166666664,-2.303462179,1.0,332.6,9.16
,41376.625,-1.575245348,1.0,192.5,9.11
,41376.645833333336,-0.476322265,1.0,148.07,9.57
,41376.666666666664,-0.364352424,0.0,360.0,9.93
,41376.6875,0.965410189,0.0,306.9,11.26
,41376.708333333336,2.960098507,1.0,196.79,11.16
,41376.729166666664,-0.435399206,0.0,146.57,10.8
,41376.75,1.622736476,1.0,71.93,10.5
,41376.770833333336,-1.825980426,1.0,47.71,10.39
,41376.791666666664,3.138523995,1.0,4.14,9.68
,41376.8125,1.510169507,0.0,-3.57,9.22
,41376.833333333336,1.655405856,0.0,-4.71,8.86
,41376.854166666664,1.566435086,0.0,-5.57,8.29
,41376.875,1.117362893,0.0,-5.29,7.83
,41376.895833333336,1.268941188,0.0,-4.43,7.63
,41376.916666666664,2.044838825,0.0,-3.0,7.37
,41376.9375,1.26601369,0.0,-3.86,6.91
,41376.958333333336,1.876712805,1.0,-2.14,6.55
,41376.979166666664,1.671309186,0.0,-4.14,6.45
,41377.0,1.009517546,0.0,-5.0,6.25
,41377.020833333336,0.540614972,1.0,-4.71,6.35
,41377.041666666664,0.965742776,0.0,-4.43,6.04
,41377.0625,-5.765427938,1.0,-3.86,5.58
,41377.083333333336,0.19155189,2.0,-3.0,5.43
,41377.104166666664,1.065626071,1.0,-1.29,4.97
,41377.125,0.24109809,1.0,-1.57,4.92
,41377.145833333336,-6.612463516,0.0,-3.86,4.4
,41377.166666666664,1.932910408,0.0,-3.0,4.45
,41377.1875,-0.26868875,0.0,-3.29,4.51
,41377.208333333336,2.596007352,1.0,-3.57,4.86
,41377.229166666664,6.497602176,1.0,4.14,4.76
,41377.25,-6.274630154,0.0,12.64,5.32
,41377.270833333336,4.989392636,0.0,40.5,6.09
,41377.291666666664,1.905608597,0.0,78.21,6.5
,41377.3125,1.573777323,0.0,134.29,7.01
,41377.333333333336,-1.127306836,1.0,189.93,7.37
,41377.354166666664,-0.437066529,2.0,217.21,7.68
,41377.375,-1.02888682,1.0,234.71,8.35
,41377.395833333336,0.552815654,2.0,304.6,9.11
,41377.416666666664,-1.756693903,0.0,252.86,9.57
,41377.4375,-10.5788563,1.0,202.93,8.7
,41377.458333333336,-1.07486243,1.0,174.29,7.99
,41377.479166666664,-1.199918131,0.0,261.14,8.24
,41377.5,0.805410098,1.0,105.07,8.35
,41377.520833333336,-1.887681757,1.0,116.86,8.45
,41377.541666666664,1.593618879,1.0,140.57,8.65
,41377.5625,2.884612344,1.0,148.14,8.91
,41377.583333333336,2.327187259,0.0,87.29,8.96
,41377.604166666664,1.711388976,0.0,71.5,9.22
,41377.625,2.396423744,0.0,58.21,9.52
,41377.645833333336,-1.046547874,2.0,82.36,9.63
,41377.666666666664,1.680862145,0.0,84.71,9.57
,41377.6875,1.832489303,0.0,74.14,9.68
,41377.708333333336,1.11666611,0.0,52.21,9.68
,41377.729166666664,2.221160792,0.0,32.71,9.68
,41377.75,2.481821929,0.0,23.29,9.52
,41377.770833333336,-1.592645641,1.0,8.86,9.37
,41377.791666666664,3.989328772,0.0,1.5,9.37
,41377.8125,2.686609922,0.0,0.14,9.57
,41377.833333333336,5.518385995,0.0,0.14,9.93
,41377.854166666664,4.727867408,0.0,-0.14,10.39
,41377.875,3.296059443,0.0,-0.14,10.55
,41377.895833333336,18.16018379,1.0,-0.14,10.7
,41377.916666666664,3.096954053,0.0,-0.14,10.85
,41377.9375,4.678200644,0.0,-0.14,10.96
,41377.958333333336,4.246625399,0.0,-0.14,10.96
,41377.979166666664,3.692059587,0.0,-0.14,11.06
,41378.0,3.49025309,0.0,-0.14,11.26
,41378.020833333336,3.08275105,0.0,0.14,11.47
,41378.041666666664,3.535237732,0.0,-0.14,11.57
,41378.0625,3.484499673,0.0,-0.71,11.57
,41378.083333333336,2.409229563,1.0,-0.71,11.21
,41378.104166666664,4.134811848,0.0,-1.86,10.91
,41378.125,4.931174999,0.0,-1.29,10.96
,41378.145833333336,6.673278939,0.0,-2.14,10.91
,41378.166666666664,5.139236157,0.0,-1.29,10.91
,41378.1875,5.102549618,0.0,-1.0,11.37
,41378.208333333336,4.769650426,0.0,-2.43,11.01
,41378.229166666664,3.179967449,0.0,4.71,10.8
,41378.25,5.020854662,0.0,36.64,10.6
,41378.270833333336,2.748247482,0.0,65.57,10.96
,41378.291666666664,2.3156779,0.0,188.71,11.47
,41378.3125,0.826915251,0.0,305.7,12.39
,41378.333333333336,-2.422614609,1.0,333.7,13.16
,41378.354166666664,-2.360660997,1.0,490.3,13.36
,41378.375,-1.962269248,1.0,349.1,13.52
,41378.395833333336,1.567166665,1.0,438.3,13.57
,41378.416666666664,2.788277709,1.0,500.0,14.34
,41378.4375,1.626233212,0.0,605.1,14.85
,41378.458333333336,2.496290168,1.0,772.6,15.46
,41378.479166666664,-1.325517206,0.0,714.9,15.51
,41378.5,2.451500281,1.0,808.0,15.72
,41378.520833333336,2.41798342,0.0,776.0,15.77
,41378.541666666664,-1.492423317,1.0,726.9,16.18
,41378.5625,2.640821319,0.0,417.7,16.23
,41378.583333333336,2.307356835,0.0,202.57,15.72
,41378.604166666664,2.166667357,0.0,136.57,14.64
,41378.625,1.9978453,0.0,163.29,14.69
,41378.645833333336,3.144904311,0.0,126.79,14.75
,41378.666666666664,3.12874138,0.0,150.64,14.54
,41378.6875,2.421555473,0.0,163.43,14.44
,41378.708333333336,1.613544338,0.0,68.71,14.08
,41378.729166666664,2.307144901,0.0,81.07,13.67
,41378.75,3.144849526,0.0,49.79,13.26
,41378.770833333336,3.539121025,0.0,5.14,12.9
,41378.791666666664,2.262178007,0.0,0.43,12.54
,41378.8125,3.009299014,0.0,-0.71,12.29
,41378.833333333336,3.677295177,0.0,-1.57,11.93
,41378.854166666664,3.506791372,0.0,-2.43,11.67
,41378.875,4.128175107,0.0,-3.57,11.42
,41378.895833333336,3.896966501,0.0,-2.71,11.06
,41378.916666666664,3.753055564,0.0,-1.29,10.91
,41378.9375,4.045691609,0.0,-1.86,10.75
,41378.958333333336,4.0088509,0.0,-1.86,10.5
,41378.979166666664,4.083954702,0.0,-1.57,10.34
,41379.0,4.024359772,0.0,-0.71,10.24
,41379.020833333336,3.817138426,0.0,-1.29,10.34
,41379.041666666664,3.391379735,0.0,-3.29,10.24
,41379.0625,1.588030327,1.0,-2.14,10.39
,41379.083333333336,3.597173686,0.0,-0.43,10.5
,41379.104166666664,3.496781301,0.0,-1.29,10.55
,41379.125,2.693816572,0.0,-3.57,10.5
,41379.145833333336,2.974720301,0.0,-1.86,10.29
,41379.166666666664,1.566147789,0.0,-1.29,10.34
,41379.1875,2.571110462,0.0,-1.57,10.24
,41379.208333333336,3.553558186,0.0,-1.86,9.98
,41379.229166666664,4.199993139,0.0,4.43,9.78
,41379.25,2.6017486,0.0,17.5,9.93
,41379.270833333336,4.431466098,0.0,38.86,10.04
,41379.291666666664,2.916898809,0.0,73.29,10.19
,41379.3125,3.808685917,1.0,77.71,10.19
,41379.333333333336,2.777111446,0.0,136.71,10.29
,41379.354166666664,1.350891643,1.0,247.57,10.91
,41379.375,-1.541720008,1.0,219.79,11.06
,41379.395833333336,-1.532600347,1.0,529.1,11.67
,41379.416666666664,1.126906531,1.0,526.3,12.03
,41379.4375,-1.497230742,1.0,436.6,12.19
,41379.458333333336,1.537799385,0.0,412.6,11.88
,41379.479166666664,2.840633816,1.0,596.0,12.24
,41379.5,2.050281929,1.0,437.1,12.13
,41379.520833333336,-1.629789917,1.0,397.1,12.08
,41379.541666666664,0.982797341,0.0,313.1,11.88
,41379.5625,1.547047181,1.0,374.9,11.47
,41379.583333333336,0.265254531,0.0,652.6,12.34
,41379.604166666664,4.282287156,0.0,577.1,13.11
,41379.625,6.9443904,1.0,462.3,12.85
,41379.645833333336,-1.50040038,1.0,501.1,13.0
,41379.666666666664,2.165599694,0.0,226.71,12.65
,41379.6875,1.458726424,0.0,337.7,12.8
,41379.708333333336,2.455785238,0.0,338.3,12.85
,41379.729166666664,2.671793745,0.0,200.21,12.7
,41379.75,2.685403441,0.0,165.29,12.39
,41379.770833333336,2.099832455,0.0,57.64,11.98
,41379.791666666664,2.975262521,0.0,7.0,11.42
,41379.8125,1.777476006,0.0,-4.71,10.8
,41379.833333333336,2.789602727,0.0,-5.29,10.24
,41379.854166666664,0.956792681,0.0,-4.43,9.68
,41379.875,2.414476487,1.0,-4.43,9.06
,41379.895833333336,11.04921289,0.0,-4.71,8.5
,41379.916666666664,12.97976732,0.0,-4.43,8.14
,41379.9375,2.906634206,1.0,-3.0,7.99
,41379.958333333336,3.350843529,0.0,-3.57,7.88
,41379.979166666664,4.254694839,1.0,-3.57,7.83
,41380.0,3.912575513,0.0,-2.71,8.04
,41380.020833333336,3.585547035,0.0,-3.0,8.09
,41380.041666666664,4.190997582,0.0,-1.57,8.7
,41380.0625,5.19886002,0.0,-1.57,9.42
,41380.083333333336,3.897614805,0.0,-2.14,9.68
,41380.104166666664,3.151772841,0.0,-2.43,9.88
,41380.125,2.747451536,0.0,-1.0,9.93
,41380.145833333336,4.411023182,0.0,-1.86,9.98
,41380.166666666664,-1.987123113,1.0,-0.71,9.22
,41380.1875,3.822095492,0.0,-0.43,9.16
,41380.208333333336,3.798574489,0.0,-0.43,9.42
,41380.229166666664,2.960348377,0.0,0.43,9.42
,41380.25,4.31408635,0.0,3.93,9.37
,41380.270833333336,2.783472642,0.0,28.79,9.47
,41380.291666666664,3.278774681,0.0,57.93,9.73
,41380.3125,3.035025897,1.0,112.0,9.93
,41380.333333333336,-1.418042799,0.0,188.36,10.29
,41380.354166666664,0.861532206,1.0,422.9,10.96
,41380.375,0.97972484,1.0,557.7,11.62
,41380.395833333336,1.48939655,0.0,455.4,11.67
,41380.416666666664,-1.097495187,0.0,485.1,12.34
,41380.4375,-1.827851354,1.0,477.7,12.44
,41380.458333333336,2.194956248,0.0,475.4,12.75
,41380.479166666664,4.080209137,1.0,456.6,12.95
,41380.5,-2.755507395,0.0,440.0,13.0
,41380.520833333336,1.878450706,0.0,546.9,13.36
,41380.541666666664,-0.83592812,0.0,507.4,13.21
,41380.5625,0.954188414,0.0,714.9,13.67
,41380.583333333336,3.381284309,0.0,588.0,14.03
,41380.604166666664,-0.670845772,1.0,517.1,13.93
,41380.625,2.543472346,0.0,608.6,14.39
,41380.645833333336,1.493709547,0.0,540.6,14.28
,41380.666666666664,2.799751973,0.0,459.4,14.03
,41380.6875,1.929770046,0.0,399.4,13.62
,41380.708333333336,0.905303204,0.0,306.3,13.21
,41380.729166666664,1.675200969,0.0,214.29,12.85
,41380.75,1.695185988,0.0,119.93,12.13
,41380.770833333336,0.589837884,2.0,55.57,11.32
,41380.791666666664,3.402814577,1.0,7.0,10.65
,41380.8125,2.237959715,0.0,-4.14,9.73
,41380.833333333336,2.409117315,0.0,-4.14,9.22
,41380.854166666664,1.87655384,0.0,-3.29,9.01
,41380.875,1.68095569,0.0,-1.86,8.96
,41380.895833333336,1.880756811,0.0,-1.0,9.06
,41380.916666666664,4.510419567,0.0,-3.57,9.32
,41380.9375,2.345976874,0.0,-3.0,9.11
,41380.958333333336,2.089588621,0.0,-1.86,8.81
,41380.979166666664,6.648751491,0.0,-3.29,8.76
,41381.0,4.948644316,0.0,-1.57,8.7
,41381.020833333336,5.984339056,0.0,-0.71,8.81
,41381.041666666664,4.412258954,0.0,-0.43,8.96
,41381.0625,6.112604787,0.0,-0.43,9.01
,41381.083333333336,6.617442611,0.0,-0.14,9.01
,41381.104166666664,6.631394235,0.0,-0.43,8.86
,41381.125,4.43699129,0.0,-0.14,8.91
,41381.145833333336,4.772859776,0.0,0.14,9.22
,41381.166666666664,5.612534297,0.0,0.14,9.47
,41381.1875,4.653338551,0.0,0.14,9.68
,41381.208333333336,5.84786436,0.0,0.14,9.83
,41381.229166666664,5.163684839,0.0,2.21,9.93
,41381.25,5.577623052,0.0,10.71,10.14
,41381.270833333336,6.468796031,0.0,15.71,10.5
,41381.291666666664,8.014407299,0.0,24.57,10.65
,41381.3125,2.007078877,0.0,68.43,10.85
,41381.333333333336,-2.130629271,1.0,65.71,10.8
,41381.354166666664,-2.575130696,1.0,126.29,10.8
,41381.375,-0.746526005,0.0,244.86,11.42
,41381.395833333336,-1.387902467,1.0,222.14,11.52
,41381.416666666664,3.281665083,0.0,142.29,11.42
,41381.4375,1.614372357,0.0,292.6,11.62
,41381.458333333336,-1.354172264,1.0,446.9,12.19
,41381.479166666664,-0.83677569,1.0,517.1,12.34
,41381.5,2.127746757,1.0,450.3,12.6
,41381.520833333336,-1.496672464,0.0,652.0,13.26
,41381.541666666664,-1.864876388,0.0,708.6,13.47
,41381.5625,-3.435579634,0.0,518.3,13.62
,41381.583333333336,1.287167458,1.0,425.1,13.77
,41381.604166666664,3.228598966,0.0,570.9,14.39
,41381.625,-1.446940717,0.0,601.7,14.75
,41381.645833333336,3.461690357,1.0,441.7,15.21
,41381.666666666664,2.25117793,0.0,424.0,15.82
,41381.6875,5.136128347,0.0,262.71,15.82
,41381.708333333336,1.826825793,0.0,224.43,15.62
,41381.729166666664,3.097711327,0.0,112.07,15.36
,41381.75,4.22072768,0.0,51.43,15.16
,41381.770833333336,-1.963441117,2.0,21.07,14.95
,41381.791666666664,3.8143519,1.0,6.21,13.77
,41381.8125,4.12122805,0.0,-1.86,12.7
,41381.833333333336,4.329034082,0.0,-1.86,12.6
,41381.854166666664,3.459884929,0.0,-1.57,12.13
,41381.875,3.951292804,0.0,-2.14,11.52
,41381.895833333336,2.826883615,0.0,-3.0,10.96
,41381.916666666664,3.594187818,0.0,-3.0,10.6
,41381.9375,4.60158061,0.0,-3.86,10.65
,41381.958333333336,2.464633889,0.0,-3.0,10.29
,41381.979166666664,3.156654085,0.0,-4.43,10.04
,41382.0,2.229663986,0.0,-5.0,9.63
,41382.020833333336,3.573299584,0.0,-5.0,9.32
,41382.041666666664,2.963528752,0.0,-5.0,9.11
,41382.0625,3.379132801,0.0,-4.71,9.06
,41382.083333333336,2.352005808,0.0,-4.71,8.91
,41382.104166666664,3.024147624,0.0,-5.0,8.76
,41382.125,2.736720366,0.0,-4.14,8.7
,41382.145833333336,3.942395786,0.0,-3.86,8.81
,41382.166666666664,2.890932922,0.0,-4.71,8.35
,41382.1875,1.792132698,0.0,-3.57,8.35
,41382.208333333336,3.183365833,0.0,-2.71,8.29
,41382.229166666664,3.654448628,0.0,13.79,8.4
,41382.25,2.618591867,0.0,55.21,8.55
,41382.270833333336,2.224948847,0.0,148.64,8.7
,41382.291666666664,1.336314416,1.0,249.79,8.91
,41382.3125,0.487706291,1.0,258.79,9.16
,41382.333333333336,-1.270665975,1.0,308.6,9.57
,41382.354166666664,9.295292448,0.0,186.36,9.78
,41382.375,-0.514849847,0.0,225.07,10.09
,41382.395833333336,-16.63936491,0.0,409.7,10.55
,41382.416666666664,0.700561605,1.0,528.6,11.11
,41382.4375,0.886779135,0.0,573.1,11.21
,41382.458333333336,-0.827950257,0.0,642.9,11.83
,41382.479166666664,2.829122711,0.0,701.1,12.03
,41382.5,-1.02122885,0.0,620.6,12.08
,41382.520833333336,1.410344375,0.0,712.6,12.44
,41382.541666666664,-1.625278413,0.0,782.3,12.13
,41382.5625,0.772748732,2.0,726.3,12.29
,41382.583333333336,0.283704146,1.0,502.9,11.88
,41382.604166666664,1.435325075,0.0,125.29,10.39
,41382.625,1.655519804,1.0,398.3,8.09
,41382.645833333336,-0.177676582,2.0,459.4,9.83
,41382.666666666664,-0.248409899,2.0,536.6,10.24
,41382.6875,-1.818415464,1.0,219.43,9.98
,41382.708333333336,0.743655437,2.0,124.14,9.83
,41382.729166666664,0.695101635,1.0,177.5,10.29
,41382.75,-1.921513257,1.0,74.64,10.55
,41382.770833333336,-1.408427471,1.0,42.36,10.34
,41382.791666666664,2.797926124,0.0,12.71,9.88
,41382.8125,1.474306865,0.0,-3.86,9.37
,41382.833333333336,2.551035715,0.0,-5.57,8.81
,41382.854166666664,2.546602535,0.0,-5.29,8.5
,41382.875,1.857065225,1.0,-5.57,8.09
,41382.895833333336,1.80192756,0.0,-5.57,7.58
,41382.916666666664,2.224519644,0.0,-5.29,7.37
,41382.9375,1.704530618,0.0,-5.0,7.22
,41382.958333333336,2.883067954,0.0,-4.43,7.17
,41382.979166666664,1.447173171,0.0,-5.29,6.86
,41383.0,1.973497791,0.0,-5.0,6.6
,41383.020833333336,1.883465955,0.0,-3.29,6.35
,41383.041666666664,1.53360457,0.0,-3.0,6.3
,41383.0625,2.329260894,0.0,-1.86,6.35
,41383.083333333336,1.478965798,0.0,-2.43,6.5
,41383.104166666664,1.06500066,0.0,-1.0,6.5
,41383.125,2.823564591,0.0,-1.29,6.55
,41383.145833333336,2.336988433,0.0,-3.0,6.45
,41383.166666666664,3.925233994,0.0,-4.71,6.45
,41383.1875,2.648228662,0.0,-3.57,6.71
,41383.208333333336,2.07173037,0.0,-1.29,6.71
,41383.229166666664,2.080151557,0.0,11.36,6.76
,41383.25,1.597776264,0.0,43.64,6.71
,41383.270833333336,3.616909246,1.0,84.0,6.91
,41383.291666666664,1.292390637,0.0,161.21,7.53
,41383.3125,0.919307114,0.0,187.5,7.88
,41383.333333333336,0.727066889,0.0,297.7,8.45
,41383.354166666664,-1.669945493,1.0,161.36,7.78
,41383.375,0.238867251,2.0,219.57,6.71
,41383.395833333336,-0.445247586,0.0,710.9,8.6
,41383.416666666664,-0.613852454,0.0,694.3,9.52
,41383.4375,-1.035674085,0.0,705.7,9.78
,41383.458333333336,-0.655639856,0.0,726.3,10.29
,41383.479166666664,-0.941929209,0.0,611.4,10.6
,41383.5,0.946808207,0.0,605.7,10.91
,41383.520833333336,0.7935804,0.0,640.6,11.11
,41383.541666666664,-0.0145,0.0,601.1,11.42
,41383.5625,1.244665863,0.0,611.4,11.32
,41383.583333333336,1.024598294,1.0,820.6,11.93
,41383.604166666664,0.496231522,0.0,669.1,11.67
,41383.625,1.409903402,0.0,680.6,12.19
,41383.645833333336,2.215811855,1.0,541.1,11.98
,41383.666666666664,1.610460975,0.0,376.0,11.83
,41383.6875,-0.660791333,0.0,308.0,11.83
,41383.708333333336,1.451988228,0.0,245.0,11.57
,41383.729166666664,1.759153471,0.0,238.5,11.98
,41383.75,1.276078117,0.0,79.29,11.47
,41383.770833333336,0.915169092,0.0,38.14,10.91
,41383.791666666664,1.314355534,0.0,10.71,10.5
,41383.8125,2.352107307,0.0,-3.29,10.09
,41383.833333333336,-0.758638428,1.0,-5.0,9.52
,41383.854166666664,1.354331412,0.0,-5.0,9.06
,41383.875,1.570667888,1.0,-5.29,8.5
,41383.895833333336,2.42331605,1.0,-5.57,7.83
,41383.916666666664,-0.0903,2.0,-5.0,7.01
,41383.9375,-0.36282801,1.0,-4.71,6.66
,41383.958333333336,-0.893234319,1.0,-3.86,6.3
,41383.979166666664,-1.464053898,0.0,-4.71,6.04
,41384.0,-0.464327754,1.0,-5.0,5.48
,41384.020833333336,-0.523906563,0.0,-5.0,5.02
,41384.041666666664,0.831865956,0.0,-5.0,4.45
,41384.0625,-0.154972028,1.0,-5.0,3.99
,41384.083333333336,-0.942037877,1.0,-4.71,3.89
,41384.104166666664,5.1380021,1.0,-4.71,3.58
,41384.125,-2.135608338,1.0,-5.29,2.92
,41384.145833333336,4.527636504,1.0,-4.71,2.0
,41384.166666666664,16.60414251,1.0,-4.71,1.69
,41384.1875,-6.626327,1.0,-4.71,1.33
,41384.208333333336,-0.383995085,2.0,-1.57,0.92
,41384.229166666664,7.209404885,1.0,24.5,0.72
,41384.25,8.858909529,1.0,89.64,0.56
,41384.270833333336,3.562602504,0.0,174.21,1.64
,41384.291666666664,3.756822405,1.0,272.43,2.56
,41384.3125,45.08890603,1.0,360.6,4.76
,41384.333333333336,5.391482664,1.0,450.3,5.68
,41384.354166666664,8.057280651,1.0,538.9,6.4
,41384.375,-5.671874024,1.0,623.4,7.07
,41384.395833333336,-0.723833668,1.0,700.6,7.53
,41384.416666666664,-1.649536515,1.0,759.4,8.19
,41384.4375,1.065079331,0.0,806.9,8.96
,41384.458333333336,0.906168762,1.0,843.4,9.73
,41384.479166666664,9.270700152,1.0,868.0,10.34
,41384.5,0.647800169,2.0,877.1,10.75
,41384.520833333336,4.373696639,1.0,878.9,10.96
,41384.541666666664,0.942901769,0.0,864.6,11.62
,41384.5625,3.172478004,0.0,840.0,11.93
,41384.583333333336,0.887116181,1.0,793.7,12.29
