date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC),Rg
37674.833333333336,-0.355642070207256,0.0,0.0,5.1,
37674.854166666664,0.977206756808915,1.0,0.0,4.9,
37674.875,0.535822218365849,0.0,0.0,4.2,
37674.895833333336,0.503106235143815,1.0,0.0,3.8,
37674.916666666664,0.48483235670146,0.0,0.0,3.4,
37674.9375,0.0572589441232053,1.0,0.0,3.0,
37674.958333333336,1.08236847203951,1.0,0.0,3.3,
37674.979166666664,0.338427145066914,0.0,0.0,3.3,
37675.0,-0.221760533177161,1.0,0.0,3.4,
37675.020833333336,-0.175833784170628,0.0,0.0,2.9,
37675.041666666664,3.38227822790084,0.0,0.0,3.2,
37675.0625,1.69626389863181,0.0,0.0,4.7,
37675.083333333336,3.39817354924796,0.0,0.0,5.5,
37675.104166666664,3.89474069470272,0.0,0.0,6.0,
37675.125,6.16761323923388,0.0,0.0,6.2,
37675.145833333336,8.92308698772839,0.0,0.0,6.8,
37675.166666666664,9.62359909745573,0.0,0.0,7.1,
37675.1875,4.19015672724042,1.0,0.0,7.5,
37675.208333333336,3.59564873194982,0.0,0.0,7.8,
37675.229166666664,3.36592404624202,0.0,0.0,7.7,
37675.25,3.77219379253858,0.0,0.0,7.7,
37675.270833333336,2.55558274503712,0.0,0.0,7.7,
37675.291666666664,1.94591215161485,0.0,0.0,7.7,
37675.3125,0.628789931781602,1.0,4.0,7.8,
37675.333333333336,1.01975369511556,0.0,11.0,8.0,
37675.354166666664,1.49110036137651,0.0,28.0,8.2,
37675.375,3.79895378296199,0.0,47.0,8.3,
37675.395833333336,2.47316504227978,0.0,70.0,8.4,
37675.416666666664,1.97678225561592,0.0,100.0,8.7,
37675.4375,1.58216843718589,1.0,121.0,8.9,
37675.458333333336,0.891216686288943,0.0,236.0,10.0,
37675.479166666664,1.49832228052677,1.0,383.0,11.0,
37675.5,2.61086345989448,0.0,252.0,11.1,
37675.520833333336,-2.47102717915599,1.0,200.0,11.7,
37675.541666666664,4.04725489831111,1.0,366.0,11.6,
37675.5625,2.0882858743268,0.0,215.0,11.5,
37675.583333333336,2.56630205893792,1.0,194.0,11.4,
37675.604166666664,1.20164032984528,0.0,140.0,11.0,
37675.625,2.19974133784365,0.0,170.0,10.8,
37675.645833333336,1.75096017107963,0.0,142.0,10.6,
37675.666666666664,3.32728245152292,1.0,82.0,10.4,
37675.6875,1.03955034365575,1.0,31.0,10.1,
37675.708333333336,0.92263488328849,1.0,19.0,9.6,
37675.729166666664,1.21178244301433,1.0,9.0,9.2,
37675.75,1.71399798113197,0.0,0.0,8.6,
37675.770833333336,0.206099600652486,2.0,0.0,7.9,
37675.791666666664,1.20054770181658,0.0,0.0,7.3,
37675.8125,-0.838294190218881,0.0,0.0,7.0,
37675.833333333336,1.75086554800525,0.0,0.0,7.0,
37675.854166666664,2.2326725904468,0.0,0.0,6.9,
37675.875,1.47156474906602,1.0,0.0,7.0,
37675.895833333336,3.97359974696645,0.0,0.0,7.0,
37675.916666666664,3.22052170418503,0.0,0.0,7.0,
37675.9375,3.1579279822075,0.0,0.0,7.1,
37675.958333333336,0.884595859695874,0.0,0.0,7.1,
37675.979166666664,0.218302475924105,0.0,0.0,6.9,
37676.0,0.30487692388867,1.0,0.0,6.2,
37676.020833333336,0.0383986579873382,2.0,0.0,5.8,
37676.041666666664,0.936979378486278,0.0,0.0,5.3,
37676.0625,1.88828517627868,1.0,0.0,5.1,
37676.083333333336,1.95568448719674,1.0,0.0,4.8,
37676.104166666664,0.43477571022279,1.0,0.0,4.5,
37676.125,4.52340234891091,1.0,0.0,4.3,
37676.145833333336,0.263700558113609,1.0,0.0,4.3,
37676.166666666664,1.29753134170452,0.0,0.0,4.3,
37676.1875,2.38263333287822,0.0,0.0,4.3,
37676.208333333336,0.0580650979681259,1.0,0.0,4.5,
37676.229166666664,0.423620619844684,1.0,0.0,4.7,
37676.25,1.04307841367172,2.0,0.0,4.9,
37676.270833333336,0.961472164399084,0.0,0.0,5.2,
37676.291666666664,1.93581882697405,0.0,0.0,5.2,
37676.3125,1.13759433696505,1.0,7.0,5.3,
37676.333333333336,0.38855583497912,0.0,20.0,5.5,
37676.354166666664,2.88344792833105,1.0,38.0,5.9,
37676.375,3.87498241178222,1.0,88.0,6.7,
37676.395833333336,4.86092585372108,1.0,75.0,7.1,
37676.416666666664,-2.27285115228449,1.0,51.0,7.3,
37676.4375,0.887581936052057,1.0,126.0,7.8,
37676.458333333336,-1.61229704845985,2.0,225.0,8.6,
37676.479166666664,1.3443949147089,1.0,244.0,9.0,
37676.5,7.76653498473941,0.0,266.0,10.7,
37676.520833333336,1.29387276745785,0.0,222.0,10.4,
37676.541666666664,7.35618475926301,1.0,436.0,11.3,
37676.5625,1.16724956585121,2.0,452.0,12.5,
37676.583333333336,N/A,N/A,353.0,12.7,
37676.604166666664,N/A,N/A,313.0,12.7,
37676.625,N/A,N/A,216.0,12.2,
37676.645833333336,1.76871905275899,1.0,216.0,12.3,
37676.666666666664,2.47019201609887,1.0,183.0,11.9,
37676.6875,-1.92967770365999,1.0,87.0,11.1,
37676.708333333336,1.0797936415795,0.0,43.0,10.5,
37676.729166666664,2.3920930323024,0.0,11.0,9.9,
37676.75,1.41092340115784,0.0,0.0,9.6,
37676.770833333336,2.51240403808872,0.0,0.0,9.2,
37676.791666666664,0.914669141978733,0.0,0.0,8.6,
37676.8125,1.15704994786017,1.0,0.0,8.6,
37676.833333333336,2.80130179194468,0.0,0.0,8.6,
37676.854166666664,2.13026876111489,0.0,0.0,8.7,
37676.875,0.95696314873624,0.0,0.0,8.6,
37676.895833333336,2.80803702520109,0.0,0.0,8.3,
37676.916666666664,2.86998265794193,0.0,0.0,8.1,
37676.9375,3.03060860820665,0.0,0.0,8.2,
37676.958333333336,2.55538411584836,0.0,0.0,8.3,
37676.979166666664,2.45459684820446,0.0,0.0,8.1,
37677.0,1.43519954178082,1.0,0.0,7.8,
37677.020833333336,1.53549788277073,0.0,0.0,7.5,
37677.041666666664,1.78041353873343,0.0,0.0,7.4,
37677.0625,1.04539961440589,0.0,0.0,6.9,
37677.083333333336,1.20082989630371,0.0,0.0,6.4,
37677.104166666664,1.3233718237218,0.0,0.0,5.9,
37677.125,1.4253538049151,0.0,0.0,6.2,
37677.145833333336,2.53110649593663,0.0,0.0,5.8,
37677.166666666664,1.48972592879592,0.0,0.0,5.5,
37677.1875,2.07380653591908,0.0,0.0,5.2,
37677.208333333336,1.19962508379812,0.0,0.0,4.9,
37677.229166666664,1.4375400748711,0.0,0.0,4.7,
37677.25,2.38111018547578,0.0,0.0,4.3,
37677.270833333336,1.59732329456538,0.0,0.0,4.0,
37677.291666666664,1.35159372514637,0.0,0.0,4.0,
37677.3125,2.45128332841949,0.0,23.0,4.1,
37677.333333333336,2.61898782238604,0.0,81.0,4.3,
37677.354166666664,2.77286064249066,0.0,147.0,4.9,
37677.375,1.52130352351452,1.0,137.0,5.1,
37677.395833333336,1.3741468285149,0.0,176.0,5.5,
37677.416666666664,1.04350526585535,1.0,259.0,6.4,
37677.4375,0.581574917417536,0.0,285.0,7.0,
37677.458333333336,-0.498650462030221,2.0,327.0,7.8,
37677.479166666664,-0.36835173717479,2.0,321.0,8.6,
37677.5,0.785659475760086,0.0,363.0,9.2,
37677.520833333336,0.758506737182567,1.0,305.0,9.2,
37677.541666666664,1.01458150649036,0.0,513.0,9.7,
37677.5625,0.607381539436155,1.0,394.0,9.9,
37677.583333333336,-0.631453625512676,0.0,381.0,10.1,
37677.604166666664,0.914681251720757,0.0,348.0,10.1,
37677.625,1.38704442777558,0.0,168.0,9.8,
37677.645833333336,-1.40246726571265,2.0,88.0,9.1,
37677.666666666664,1.3383566847914,0.0,81.0,8.8,
37677.6875,1.63011978629977,1.0,74.0,8.6,
37677.708333333336,1.33618368813343,0.0,40.0,8.4,
37677.729166666664,0.774570111007459,1.0,12.0,8.0,
37677.75,1.24109540707978,0.0,0.0,7.8,
37677.770833333336,1.21218105976153,0.0,0.0,7.7,
37677.791666666664,1.90816888673265,0.0,0.0,8.0,
37677.8125,2.33220434920039,0.0,0.0,7.9,
37677.833333333336,1.40374883906249,0.0,0.0,7.3,
37677.854166666664,0.469377134316705,0.0,0.0,7.6,
37677.875,0.325180192835159,1.0,0.0,7.4,
37677.895833333336,0.758821614875828,0.0,0.0,6.6,
37677.916666666664,2.21579486209784,1.0,0.0,6.4,
37677.9375,3.19577416735832,0.0,0.0,6.6,
37677.958333333336,1.40841893749461,0.0,0.0,6.4,
37677.979166666664,1.4784672451525,0.0,0.0,6.4,
37678.0,0.968968593540267,0.0,0.0,5.7,
37678.020833333336,0.348674674984499,0.0,0.0,5.9,
37678.041666666664,-0.49684861455039,1.0,0.0,5.8,
37678.0625,0.532455987637623,1.0,0.0,6.0,
37678.083333333336,-0.446040168230157,2.0,0.0,6.2,
37678.104166666664,1.6660336824335,0.0,0.0,6.2,
37678.125,0.381802322672657,1.0,0.0,6.2,
37678.145833333336,-0.643572511679293,1.0,0.0,5.8,
37678.166666666664,0.139333668179108,1.0,0.0,5.7,
37678.1875,0.270299864541762,0.0,0.0,5.4,
37678.208333333336,0.348525876036214,0.0,0.0,5.0,
37678.229166666664,-0.258947081261389,1.0,0.0,5.0,
37678.25,0.824292953824914,0.0,0.0,5.1,
37678.270833333336,0.52930715464656,0.0,0.0,4.9,
37678.291666666664,1.08781891146744,0.0,0.0,5.0,
37678.3125,-0.297355207468423,0.0,14.0,5.4,
37678.333333333336,2.26471078910804,1.0,51.0,5.4,
37678.354166666664,0.164691760897046,2.0,114.0,6.9,
37678.375,3.22733281849868,0.0,176.0,8.8,
37678.395833333336,7.72119599897698,0.0,286.0,9.4,
37678.416666666664,6.35487823206577,1.0,346.0,10.9,
37678.4375,5.26326314236754,1.0,409.0,10.7,
37678.458333333336,2.3425654958095,1.0,333.0,10.7,
37678.479166666664,5.32049218595807,1.0,317.0,10.8,
37678.5,5.11305867084445,1.0,247.0,11.0,
37678.520833333336,0.831133914497107,1.0,265.0,10.9,
37678.541666666664,1.05945371782492,0.0,266.0,11.4,
37678.5625,1.36500109405321,1.0,308.0,11.6,
37678.583333333336,0.813645735875679,0.0,245.0,11.7,
37678.604166666664,0.749766250638996,0.0,226.0,11.7,
37678.625,-0.767902707037948,1.0,210.0,11.3,
37678.645833333336,-0.257353350118211,1.0,126.0,10.9,
37678.666666666664,0.850323914099741,0.0,63.0,10.8,
37678.6875,0.794427982832431,0.0,59.0,10.5,
37678.708333333336,0.176072847616444,1.0,46.0,10.1,
37678.729166666664,0.939684328311019,1.0,12.0,9.8,
37678.75,1.15126321023486,0.0,0.0,9.5,
37678.770833333336,3.47047022225794,0.0,0.0,9.4,
37678.791666666664,1.82347717070432,0.0,0.0,8.5,
37678.8125,-0.257450185775476,1.0,0.0,8.6,
37678.833333333336,-0.132849181303453,1.0,0.0,8.1,
37678.854166666664,-0.311676909403209,1.0,0.0,7.9,
37678.875,0.508786637095501,1.0,0.0,7.6,
37678.895833333336,1.12949407028132,1.0,0.0,6.4,
37678.916666666664,0.758823465259886,0.0,0.0,5.7,
37678.9375,-2.17149610502133,1.0,0.0,5.4,
37678.958333333336,1.11847747614046,1.0,0.0,5.7,
37678.979166666664,0.10614945172927,1.0,0.0,5.6,
37679.0,-0.446943126523097,1.0,0.0,5.2,
37679.020833333336,-0.226924187423226,1.0,0.0,5.1,
37679.041666666664,1.39957682811787,1.0,0.0,5.0,
37679.0625,-0.155661243096814,2.0,0.0,5.5,
37679.083333333336,0.722027415652602,0.0,0.0,5.4,
37679.104166666664,0.57003051458556,1.0,0.0,5.5,
37679.125,0.191970573903893,0.0,0.0,5.6,
37679.145833333336,0.278892725149025,1.0,0.0,5.5,
37679.166666666664,-0.616132115884581,1.0,0.0,6.0,
37679.1875,-5.08585016510754,1.0,0.0,4.7,
37679.208333333336,-16.8561712772387,1.0,0.0,5.5,
37679.229166666664,0.634405040017639,0.0,0.0,5.9,
37679.25,-0.15264236059982,2.0,0.0,6.1,
37679.270833333336,1.17671469266516,0.0,0.0,6.3,
37679.291666666664,2.1593768208774,0.0,0.0,6.4,
37679.3125,-0.469162678452599,1.0,10.0,6.4,
37679.333333333336,-0.102938233130133,2.0,19.0,5.9,
37679.354166666664,0.634333168960987,2.0,29.0,6.5,
37679.375,0.361522753230804,1.0,27.0,6.9,
37679.395833333336,1.77738894548804,0.0,145.0,8.5,
37679.416666666664,9.25503028627951,1.0,187.0,10.6,
37679.4375,26.0530255454964,1.0,198.0,10.3,
37679.458333333336,14.9571179954307,1.0,263.0,12.0,
37679.479166666664,2.12025717426006,0.0,332.0,11.2,
37679.5,-0.480201932961787,2.0,348.0,11.7,
37679.520833333336,-1.79426505906818,1.0,351.0,12.0,
37679.541666666664,1.5555831650265,0.0,446.0,11.8,
37679.5625,0.82803462109909,0.0,432.0,11.8,
37679.583333333336,1.70961907769467,1.0,430.0,11.4,
37679.604166666664,2.99541405465306,1.0,353.0,11.3,
37679.625,2.08937934083297,0.0,198.0,10.6,
37679.645833333336,1.9024032304195,1.0,77.0,10.1,
37679.666666666664,2.01187744128463,0.0,38.0,10.0,
37679.6875,1.93019525884499,0.0,37.0,9.3,
37679.708333333336,3.40091022627645,1.0,18.0,8.9,
37679.729166666664,2.15530100307477,0.0,0.0,8.7,
37679.75,1.91655924173457,0.0,0.0,8.4,
37679.770833333336,0.933470990460067,1.0,0.0,8.2,
37679.791666666664,-1.40122513459062,1.0,0.0,8.0,
37679.8125,-0.852326258894016,1.0,0.0,8.0,
37679.833333333336,3.49673402106504,0.0,0.0,8.0,
37679.854166666664,2.21859327511698,0.0,0.0,7.9,
37679.875,1.52697578453231,0.0,0.0,8.1,
37679.895833333336,3.34460745495925,0.0,0.0,8.3,
37679.916666666664,4.03531940417527,0.0,0.0,8.4,
37679.9375,3.48447775241034,0.0,0.0,8.4,
37679.958333333336,0.983074062967942,2.0,0.0,8.3,
37679.979166666664,2.90618403441503,0.0,0.0,8.1,
37680.0,1.5050488923249,1.0,0.0,8.2,
37680.020833333336,1.75834119597278,0.0,0.0,8.2,
37680.041666666664,0.779610224248251,0.0,0.0,8.3,
37680.0625,1.63935109245625,0.0,0.0,8.3,
37680.083333333336,4.42247827121335,0.0,0.0,8.3,
37680.104166666664,1.45336332275107,0.0,0.0,8.4,
37680.125,2.14581745283536,0.0,0.0,8.3,
37680.145833333336,1.29100911047998,0.0,0.0,8.3,
37680.166666666664,1.71304385588061,0.0,0.0,8.3,
37680.1875,1.44272756409882,0.0,0.0,8.1,
37680.208333333336,3.05970608066626,0.0,0.0,8.1,
37680.229166666664,3.1346330078422,0.0,0.0,8.0,
37680.25,2.77678730859705,0.0,0.0,7.6,
37680.270833333336,2.17875663428716,0.0,0.0,7.7,
37680.291666666664,4.81877245115399,0.0,0.0,7.4,
37680.3125,3.41103703866138,0.0,9.0,7.3,
37680.333333333336,N/A,N/A,18.0,6.7,
37680.354166666664,N/A,N/A,35.0,6.1,
37680.375,N/A,N/A,39.0,6.2,
37680.395833333336,N/A,N/A,49.0,6.3,
37680.416666666664,N/A,N/A,61.0,6.5,
37680.4375,N/A,N/A,64.0,6.7,
37680.458333333336,N/A,N/A,59.0,7.3,
37680.479166666664,N/A,N/A,40.0,7.6,
37680.5,2.98340088000569,0.0,33.0,7.9,
37680.520833333336,2.41185518512723,0.0,25.0,8.2,
37680.541666666664,2.72533954118513,0.0,28.0,8.5,
37680.5625,5.08236667780518,0.0,48.0,8.6,
37680.583333333336,5.25368392066328,0.0,30.0,8.8,
37680.604166666664,5.38520033618806,0.0,30.0,8.9,
37680.625,3.08865566508313,0.0,35.0,9.1,
37680.645833333336,4.08497297890631,0.0,33.0,9.1,
37680.666666666664,6.62720917266273,0.0,14.0,9.1,
37680.6875,6.97697363834611,0.0,13.0,9.1,
37680.708333333336,4.74097955713883,0.0,11.0,8.9,
37680.729166666664,3.10449446567,0.0,8.0,8.8,
37680.75,6.44971989282452,0.0,0.0,8.8,
37680.770833333336,2.37738018369733,1.0,0.0,9.6,
37680.791666666664,2.11715493562168,0.0,0.0,9.6,
37680.8125,3.09899542358976,0.0,0.0,9.5,
37680.833333333336,2.8471765024526,0.0,0.0,9.0,
37680.854166666664,2.19844398613328,0.0,0.0,8.8,
37680.875,1.62266238930388,0.0,0.0,8.5,
37680.895833333336,1.72841757804228,0.0,0.0,8.1,
37680.916666666664,1.83950462274912,0.0,0.0,7.9,
37680.9375,1.39630763143888,1.0,0.0,7.3,
37680.958333333336,1.45625745799894,0.0,0.0,7.0,
37680.979166666664,0.893194923784144,0.0,0.0,6.6,
37681.0,1.35591987128851,0.0,0.0,6.4,
37681.020833333336,0.687247177484908,0.0,0.0,6.2,
37681.041666666664,0.58440193168799,0.0,0.0,5.7,
37681.0625,0.380691545430193,0.0,0.0,5.8,
37681.083333333336,-0.676617700117441,1.0,0.0,5.6,
37681.104166666664,-0.367303593213569,0.0,0.0,5.6,
37681.125,0.509003605515558,1.0,0.0,5.2,
37681.145833333336,1.47864772311443,1.0,0.0,4.3,
37681.166666666664,2.07817497334357,0.0,0.0,4.6,
37681.1875,2.04828605882608,0.0,0.0,5.5,
37681.208333333336,3.06131559515796,0.0,0.0,6.0,
37681.229166666664,5.33465202276565,0.0,0.0,6.1,
37681.25,N/A,N/A,0.0,6.4,
37681.270833333336,N/A,N/A,0.0,6.4,
37681.291666666664,N/A,N/A,0.0,6.7,
37681.3125,N/A,N/A,12.0,7.3,
37681.333333333336,N/A,N/A,47.0,7.6,
37681.354166666664,N/A,N/A,58.0,7.8,
37681.375,N/A,N/A,45.0,7.4,
37681.395833333336,N/A,N/A,52.0,7.7,
37681.416666666664,N/A,N/A,100.0,8.0,
37681.4375,N/A,N/A,114.0,8.7,
37681.458333333336,N/A,N/A,229.0,9.2,
37681.479166666664,N/A,N/A,166.0,9.5,
37681.5,N/A,N/A,66.0,9.3,
37681.520833333336,N/A,N/A,93.0,9.1,
37681.541666666664,N/A,N/A,205.0,9.3,
37681.5625,N/A,N/A,248.0,9.6,
37681.583333333336,N/A,N/A,196.0,9.7,
37681.604166666664,N/A,N/A,161.0,9.3,
37681.625,N/A,N/A,79.0,9.2,
37681.645833333336,N/A,N/A,57.0,9.0,
37681.666666666664,N/A,N/A,64.0,9.1,
37681.6875,N/A,N/A,40.0,8.9,
37681.708333333336,N/A,N/A,16.0,8.7,
37681.729166666664,N/A,N/A,15.0,8.4,
37681.75,N/A,N/A,0.0,8.3,
37681.770833333336,N/A,N/A,0.0,8.4,
37681.791666666664,N/A,N/A,0.0,8.3,
37681.8125,N/A,N/A,0.0,8.4,
37681.833333333336,N/A,N/A,0.0,8.3,
37681.854166666664,N/A,N/A,0.0,8.5,
37681.875,N/A,N/A,0.0,8.2,
37681.895833333336,N/A,N/A,0.0,7.9,
37681.916666666664,N/A,N/A,0.0,7.6,
37681.9375,N/A,N/A,0.0,7.1,
37681.958333333336,N/A,N/A,0.0,6.4,
37681.979166666664,N/A,N/A,0.0,6.4,
37682.0,N/A,N/A,0.0,6.2,
37682.020833333336,N/A,N/A,0.0,5.8,
37682.041666666664,N/A,N/A,0.0,5.8,
37682.0625,N/A,N/A,0.0,5.7,
37682.083333333336,N/A,N/A,0.0,5.6,
37682.104166666664,N/A,N/A,0.0,5.1,
37682.125,N/A,N/A,0.0,5.6,
37682.145833333336,N/A,N/A,0.0,5.1,
37682.166666666664,N/A,N/A,0.0,5.6,
37682.1875,N/A,N/A,0.0,5.3,
37682.208333333336,N/A,N/A,0.0,5.2,
37682.229166666664,N/A,N/A,0.0,5.2,
37682.25,N/A,N/A,0.0,5.5,
37682.270833333336,N/A,N/A,0.0,5.6,
37682.291666666664,N/A,N/A,0.0,5.4,
37682.3125,N/A,N/A,14.0,5.2,
37682.333333333336,N/A,N/A,45.0,5.0,
37682.354166666664,N/A,N/A,53.0,4.8,
37682.375,N/A,N/A,113.0,5.3,
37682.395833333336,N/A,N/A,186.0,6.0,
37682.416666666664,N/A,N/A,376.0,7.7,
37682.4375,N/A,N/A,367.0,7.4,
37682.458333333336,N/A,N/A,431.0,8.9,
37682.479166666664,N/A,N/A,494.0,8.8,
37682.5,N/A,N/A,423.0,9.0,
37682.520833333336,N/A,N/A,450.0,9.1,
37682.541666666664,N/A,N/A,524.0,9.1,
37682.5625,N/A,N/A,233.0,9.0,
37682.583333333336,N/A,N/A,435.0,10.4,
37682.604166666664,N/A,N/A,441.0,10.8,
37682.625,N/A,N/A,426.0,11.5,
37682.645833333336,N/A,N/A,317.0,10.1,
37682.666666666664,N/A,N/A,183.0,10.4,
37682.6875,N/A,N/A,151.0,10.2,
37682.708333333336,N/A,N/A,58.0,9.7,
37682.729166666664,N/A,N/A,23.0,9.0,
37682.75,N/A,N/A,0.0,8.5,
37682.770833333336,N/A,N/A,0.0,7.5,
37682.791666666664,N/A,N/A,0.0,6.8,
37682.8125,N/A,N/A,0.0,6.1,
37682.833333333336,N/A,N/A,0.0,6.0,
37682.854166666664,N/A,N/A,0.0,3.6,
37682.875,N/A,N/A,0.0,2.8,
37682.895833333336,N/A,N/A,0.0,3.1,
37682.916666666664,N/A,N/A,0.0,1.9,
37682.9375,N/A,N/A,0.0,2.1,
37682.958333333336,N/A,N/A,0.0,1.6,
37682.979166666664,N/A,N/A,0.0,1.7,
37683.0,0.417981795261195,1.0,0.0,1.7,
37683.020833333336,-0.839495147628173,1.0,0.0,0.9,
37683.041666666664,0.700443008704013,0.0,0.0,0.0,
37683.0625,0.198359359364151,1.0,0.0,-0.7,
37683.083333333336,5.34140224186902,1.0,0.0,-0.7,
37683.104166666664,-3.61282335990659,2.0,0.0,-0.7,
37683.125,19.6319554525623,1.0,0.0,-1.4,
37683.145833333336,1.96790615775898,1.0,0.0,-0.8,
37683.166666666664,-7.31158508553818,1.0,0.0,-1.3,
37683.1875,0.752934668272983,1.0,0.0,-1.3,
37683.208333333336,-0.370198092094102,2.0,0.0,-1.8,
37683.229166666664,0.85201457652079,1.0,0.0,-1.3,
37683.25,2.97714776889318,1.0,0.0,-1.3,
37683.270833333336,29.7735323694384,0.0,0.0,-0.7,
37683.291666666664,-0.0239686676036458,2.0,4.0,-0.2,
37683.3125,1.66376522967353,1.0,17.0,0.8,
37683.333333333336,16.4456218141715,2.0,36.0,-0.2,
37683.354166666664,0.132230835574269,2.0,48.0,0.7,
37683.375,17.4558734847992,2.0,92.0,1.6,
37683.395833333336,3.72388152420021,1.0,139.0,2.5,
37683.416666666664,5.97846662572868,1.0,210.0,4.1,
37683.4375,26.1891620926626,0.0,287.0,6.4,
37683.458333333336,5.62652360749179,0.0,232.0,6.6,
37683.479166666664,N/A,N/A,252.0,7.4,
37683.5,N/A,N/A,228.0,7.8,
37683.520833333336,-1.5324569873689,1.0,192.0,8.2,
37683.541666666664,1.01081108709932,0.0,193.0,8.4,
37683.5625,1.39618719174724,1.0,179.0,8.3,
37683.583333333336,0.714793134728685,0.0,180.0,8.4,
37683.604166666664,0.786896389632074,0.0,144.0,8.4,
37683.625,-0.689879226148603,1.0,236.0,8.8,
37683.645833333336,0.915712357336964,0.0,124.0,8.4,
37683.666666666664,1.77584341943895,0.0,45.0,8.1,
37683.6875,2.18358245807467,0.0,21.0,7.7,
37683.708333333336,1.38138459866135,0.0,20.0,7.5,
37683.729166666664,-1.98475747753916,1.0,6.0,7.0,
37683.75,4.50861426647812,1.0,0.0,6.9,
37683.770833333336,3.50500313696152,0.0,0.0,6.9,
37683.791666666664,2.40528056889577,0.0,0.0,6.9,
37683.8125,2.57543895745295,0.0,0.0,7.0,
37683.833333333336,3.50623710636227,0.0,0.0,7.0,
37683.854166666664,4.18519859918078,0.0,0.0,6.7,
37683.875,5.48727883028111,0.0,0.0,6.6,
37683.895833333336,3.77070829505392,0.0,0.0,6.6,
37683.916666666664,3.05031069781611,0.0,0.0,6.5,
37683.9375,2.11226058553132,0.0,0.0,6.4,
37683.958333333336,3.16993834683374,0.0,0.0,6.3,
37683.979166666664,3.51916435217405,0.0,0.0,6.4,
37684.0,2.80898213885223,0.0,0.0,6.4,
37684.020833333336,2.81120094253495,0.0,0.0,6.6,
37684.041666666664,1.35733257974671,0.0,0.0,6.7,
37684.0625,3.15505738647502,0.0,0.0,6.9,
37684.083333333336,3.19637492208529,0.0,0.0,7.0,
37684.104166666664,3.22058603562324,0.0,0.0,7.0,
37684.125,2.68313666865762,0.0,0.0,7.1,
37684.145833333336,1.64370099498243,0.0,0.0,7.1,
37684.166666666664,0.967975386629529,0.0,0.0,7.1,
37684.1875,0.618153864335333,1.0,0.0,7.2,
37684.208333333336,1.36789012463328,0.0,0.0,7.2,
37684.229166666664,1.1332793457874,0.0,0.0,7.4,
37684.25,1.21215680688981,0.0,0.0,7.5,
37684.270833333336,0.919005383434297,1.0,0.0,7.7,
37684.291666666664,0.947578680800364,0.0,0.0,7.7,
37684.3125,1.02260721490816,0.0,0.0,8.2,
37684.333333333336,1.53960868677689,0.0,15.0,8.5,
37684.354166666664,1.9538440386833,0.0,35.0,8.8,
37684.375,1.64953425311473,1.0,46.0,9.2,
37684.395833333336,1.88880556161728,1.0,58.0,9.4,
37684.416666666664,2.40830986448198,0.0,50.0,9.7,
37684.4375,1.5191373826076,0.0,65.0,10.1,
37684.458333333336,-1.821726462409,2.0,95.0,10.8,
37684.479166666664,0.0285508475599813,2.0,97.0,10.7,
37684.5,-3.24900483136943,1.0,75.0,10.7,
37684.520833333336,3.46021788595253,1.0,133.0,11.1,
37684.541666666664,-1.07280475842211,1.0,241.0,11.4,
37684.5625,-0.568716891960213,1.0,344.0,11.7,
37684.583333333336,1.09163202304936,0.0,351.0,12.3,
37684.604166666664,1.64697364802998,0.0,426.0,12.3,
37684.625,2.10713630734931,0.0,334.0,12.2,
37684.645833333336,1.15934285609061,2.0,212.0,11.7,
37684.666666666664,1.90741816678675,0.0,98.0,11.2,
37684.6875,1.92159770007373,0.0,69.0,11.1,
37684.708333333336,1.33907577112199,0.0,50.0,10.8,
37684.729166666664,2.78064309520715,0.0,16.0,9.7,
37684.75,3.49256823310812,0.0,0.0,9.7,
37684.770833333336,2.92632445566206,0.0,0.0,10.0,
37684.791666666664,-1.38993259238753,1.0,0.0,10.0,
37684.8125,3.86054999858276,0.0,0.0,9.9,
37684.833333333336,2.97382944878981,0.0,0.0,9.9,
37684.854166666664,2.29766919224928,0.0,0.0,10.1,
37684.875,4.49171867460079,0.0,0.0,10.4,
37684.895833333336,2.68640397805042,0.0,0.0,10.7,
37684.916666666664,3.61154996164175,0.0,0.0,10.8,
37684.9375,2.48898761323587,0.0,0.0,10.8,
37684.958333333336,2.23243411104069,0.0,0.0,10.8,
37684.979166666664,2.7655205558691,0.0,0.0,10.9,
37685.0,2.75723625255572,0.0,0.0,10.8,
37685.020833333336,2.91239748830305,0.0,0.0,10.8,
37685.041666666664,3.93682161043572,0.0,0.0,10.9,
37685.0625,2.03782380756984,0.0,0.0,10.6,
37685.083333333336,3.03115029517542,0.0,0.0,10.7,
37685.104166666664,3.11293537447481,0.0,0.0,10.7,
37685.125,2.14685135208326,0.0,0.0,10.6,
37685.145833333336,3.91960709083132,1.0,0.0,10.2,
37685.166666666664,3.88908581378028,0.0,0.0,10.0,
37685.1875,3.70306571010838,0.0,0.0,9.8,
37685.208333333336,5.85709143101522,0.0,0.0,9.8,
37685.229166666664,4.99939041786553,0.0,0.0,10.2,
37685.25,4.81044632901731,0.0,0.0,10.4,
